4.3580700000e-01 -3.5372500000e-01 -9.1258200000e-01
-3.5538200000e-01 -5.4614900000e-01 -1.7809700000e-01
-4.2286800000e-01 4.1236200000e-01 -4.1367800000e-01
4.9767500000e-01 4.4597100000e-01 8.0776200000e-01
-9.6604000000e-02 4.4151500000e-01 2.9569100000e-01
-7.5578800000e-01 4.3130700000e-01 2.6654500000e-01
-2.7399600000e-01 -7.1070100000e-01 3.7498400000e-01
-4.0627000000e-02 -7.4411000000e-02 1.3271620000e+00
-5.1688100000e-01 5.4372000000e-01 1.1419660000e+00
3.5495100000e-01 3.6705700000e-01 7.4336700000e-01
-5.4581700000e-01 -1.3744100000e-01 -1.0638480000e+00
-5.9340300000e-01 -2.2353500000e-01 6.8697600000e-01
3.4144700000e-01 -5.4781700000e-01 1.2693000000e-01
1.1213500000e-01 -2.5979400000e-01 1.6073300000e-01
1.8894800000e-01 8.1668000000e-02 5.7487200000e-01
-4.9105900000e-01 -6.4036000000e-02 4.2058400000e-01
2.1623000000e-01 -1.1950400000e-01 4.1100000000e-01
4.2045000000e-02 2.9226400000e-01 4.6500900000e-01
1.0079000000e-01 1.4579400000e-01 3.0457100000e-01
1.6500100000e-01 1.0758030000e+00 -1.1708050000e+00
-1.0537000000e-02 4.5776200000e-01 -2.3617800000e-01
2.9067900000e-01 3.8959700000e-01 -8.5073000000e-02
-4.6621700000e-01 3.1991100000e-01 -2.0124500000e-01
1.7336300000e-01 -3.8747900000e-01 -2.5581300000e-01
-1.6216100000e-01 -2.8704100000e-01 -1.1662100000e-01
-4.3606000000e-02 -1.0397100000e+00 -2.0723200000e-01
3.2455000000e-01 2.2839600000e-01 -5.6612000000e-01
-9.0969700000e-01 6.4262400000e-01 7.4192600000e-01
-1.4153100000e-01 -6.3604600000e-01 -5.8540300000e-01
-4.7512600000e-01 -1.2940700000e-01 2.5916200000e-01
-4.4383100000e-01 1.0943300000e-01 -5.5700000000e-02
-2.7242400000e-01 -2.7703400000e-01 -5.4675500000e-01
1.6639400000e-01 4.8101000000e-02 5.4385000000e-01
