-5.7613447933e-01 -2.1079593356e+00 -1.2439436479e+00
1.8089506791e+00 1.8792807614e+00 -4.3330179501e-01
-3.9306914989e+00 -1.6589239547e+00 -1.4876533326e+00
3.0895065500e-01 5.5216204093e-02 -1.3285196657e-01
7.9434463527e-01 1.7354640989e+00 1.3345686328e+00
3.3480377259e+00 2.6925174844e+00 3.6034420924e-02
3.1509751243e+00 -3.2518387406e+00 -1.7524200676e+00
7.0912961881e+00 7.0322775169e+00 7.1292280576e+00
1.8910519469e+00 -1.7508869084e+00 9.7417477600e-01
2.0326393040e+00 -5.1565327728e+00 3.5593863937e+00
-1.7449139932e+00 3.7126496885e+00 2.5603928754e+00
1.7905469915e+00 1.6649080741e+00 4.6755573261e+00
1.3392325716e+00 2.7229699781e-01 -1.0203331928e-01
-6.6608150459e-01 4.6330927862e+00 2.2493040951e+00
-7.8969740074e-01 -1.7932088118e+00 -1.8802840857e+00
2.2472007414e-01 1.3851454458e+00 1.2603837370e+00
7.7616533778e+00 1.3511205409e+00 2.1849938526e+00
-1.2457482033e-01 2.6276362309e-01 1.4246611267e-01
-1.0706180525e+00 4.5259966958e+00 1.0349197142e+00
-2.2317329035e+00 1.3424891236e+00 4.1270892991e+00
-3.2233947636e+00 -1.3236517971e-01 4.1083104896e-03
-6.1914643813e+00 4.9178809984e+00 3.7784250322e+00
1.2817257263e+00 1.6063702373e-01 -1.7325067925e+00
-3.2409744646e+00 -5.9518150393e-01 -1.6360706579e+00
-2.8695129350e+00 4.5519054410e-01 -1.5799250956e+00
7.3946720508e-01 5.1944771549e-01 1.4622764710e+00
4.2604254048e-01 2.1869296641e+00 -2.8539422791e+00
-1.7206604525e+00 -8.7655992553e-01 -4.2835261124e+00
-6.6883729102e-01 -2.0165270030e+00 1.5569900778e+00
1.4387142406e-01 -5.5279800433e+00 -3.7269769267e+00
-7.9330388374e-01 7.2473859597e-01 4.9188629282e-01
4.5878859045e+00 -1.1052568752e+00 -2.0606807544e-01
6.2538369492e-01 6.8345239137e-01 -2.2652987159e+00
-8.3200492452e-01 7.2335714395e-01 2.3220307253e-02
-8.3022622336e+00 5.0370484938e+00 4.6859464139e+00
-1.2389915795e+00 2.3768431798e+00 1.1850271877e-01
-4.5950299708e+00 1.6925578296e+00 1.9510634222e+00
-3.7468753770e+00 1.3328781451e+00 4.4948772105e+00
-4.0353693857e+00 -4.1720212996e+00 -1.6846978170e+00
-5.2650946308e-01 5.8392264871e+00 8.1715887643e-02
-7.1898955859e-01 2.4599706399e+00 7.4478034362e-01
-1.2486383817e+00 3.4289343204e+00 1.1324116648e+00
-8.8911070428e-01 -3.4747748398e-01 3.9540812888e+00
2.3578151677e+00 2.3080316572e+00 -1.7766635610e+00
2.9621225191e+00 -3.3859760268e+00 -1.6477967239e+00
5.3015958757e-01 -3.9840069511e+00 2.4548232547e+00
1.3175629681e+00 -8.3265647873e-01 -4.9166549461e-01
-9.6704891922e-01 4.6972482189e-01 -1.7898976963e+00
-5.9129328795e+00 -2.5992480392e-01 -6.1774167033e+00
2.4264952526e-01 -6.0787006622e+00 -2.1304745430e+00
-6.0922197324e+00 6.6680592013e-01 1.1802820798e+00
7.6748032883e-01 2.8206450017e+00 1.2181350867e-01
-2.8345669658e-01 4.4072771780e+00 6.2090302097e+00
-3.2047739943e+00 9.8488421389e-01 -9.5288812962e-01
-8.2152570853e+00 -3.1118800072e+00 -6.2280752486e+00
1.6495394743e+00 -1.2906420070e+00 9.0572613545e+00
-2.3951673782e+00 7.4872718657e+00 -4.9584734528e+00
-9.8982692929e-01 1.9033981182e+00 -1.8406684199e+00
-3.9423134548e+00 -1.1063890108e+00 -2.9548291723e-01
-6.9109769746e+00 -3.6010738492e+00 -4.5159209111e+00
3.7517447679e+00 7.4208092644e-01 5.8587215789e+00
-3.3404748614e+00 -2.8615901006e+00 -6.0695030459e+00
-4.0847964842e+00 -7.8006501121e+00 -4.3097821948e+00
-8.0159513578e+00 3.9045445727e-01 -7.3819989481e+00
1.7707029139e+00 -1.4805892110e+00 -1.8641820285e+00
2.3134457967e+00 -8.8858374598e+00 8.1717097629e+00
3.4778003671e-01 7.5668623367e+00 7.2285498770e+00
-4.6326831513e-01 2.8996786403e+00 3.6367395375e+00
-2.1093671031e+00 2.1544028844e+00 1.1266492323e+00
-7.7762784753e+00 -2.8094087396e+00 -2.3516842744e+00
-2.7459423389e+00 -4.1534452592e-01 8.3478909049e+00
2.0064731644e-01 5.8782880190e+00 4.6460311194e+00
-5.1398324695e+00 -6.9344130025e+00 4.2939046901e+00
1.5193339085e+00 -2.9716660342e+00 -6.6778468718e+00
8.2188404987e+00 -7.8175889912e-01 -6.5885028335e+00
-2.5256717802e+00 1.7160776132e-01 5.6105726599e-01
3.9734109216e+00 2.9980158030e+00 1.8797428387e+00
2.4687436985e+00 -3.3012110629e+00 -8.3698227613e+00
