# a ($\AA$) b ($\AA$) c ($\AA$) volume ($\AA^2$)
2.537025341689636893e+00 -3.659131306554547880e+00 4.405210601475607057e-01 -7.739815657964184137e-01
2.529491101015369559e+00 -3.569793263143324236e+00 5.434187797284134591e-01 -5.875255097328804244e-01
2.442750409691638591e+00 -3.664543358753982183e+00 3.669800736764899374e-01 -9.433621557541407299e-01
2.554482193605341678e+00 -3.500777850477740483e+00 5.292074887978521769e-01 -5.061919236873322347e-01
2.531107137917305128e+00 -3.646376154419798343e+00 2.989292650990927891e-01 -9.064624354452200938e-01
2.577636704018472891e+00 -3.496768609142637985e+00 5.580790906023253006e-01 -4.510119768422634623e-01
2.537518702841658147e+00 -3.542245583197650038e+00 5.356802639688409418e-01 -5.589943497089789881e-01
2.573280846448017023e+00 -3.601582568307228005e+00 5.736401947206024587e-01 -5.479690819741833696e-01
2.503381616238427032e+00 -3.645049770928668220e+00 4.170907268371759624e-01 -8.151832326582555410e-01
2.785203872964955973e+00 -3.282770173937437974e+00 7.101345151270669342e-01 1.227944975723061216e-01
2.506046415863720345e+00 -3.522226174731498460e+00 6.223802865732243061e-01 -4.831365073988362902e-01
2.540916324451992558e+00 -3.597003273370674492e+00 5.164754155641962940e-01 -6.311380255716999566e-01
2.526136961256223668e+00 -3.576834091113018310e+00 4.776252186816478673e-01 -6.630826361035531136e-01
2.505836922968753377e+00 -3.575379272204749270e+00 3.630597648408803169e-01 -7.944968199730282343e-01
2.583549441906717536e+00 -3.598794793685872850e+00 3.758826981860388661e-01 -7.307138972032811708e-01
