-7.3615706275e-02 -8.1297406673e-02 3.0762066815e-01
-7.3615256035e-02 -8.1297959709e-02 3.0762450761e-01
-7.3615762362e-02 -8.1299316298e-02 3.0762114074e-01
-7.3615126979e-02 -8.1300091734e-02 3.0762479166e-01
-7.3615541020e-02 -8.1298332696e-02 3.0762132138e-01
-7.3614965035e-02 -8.1298773368e-02 3.0762483425e-01
-7.3615384952e-02 -8.1300403347e-02 3.0762157206e-01
-7.3614974994e-02 -8.1300719621e-02 3.0762529988e-01
-5.3919739155e-01 4.4376791586e-01 6.9566289930e-01
-5.3919448876e-01 4.4376776762e-01 6.9565869011e-01
-5.3919588808e-01 4.4376679734e-01 6.9566197309e-01
-5.3919297581e-01 4.4376649131e-01 6.9565790976e-01
-5.3919655825e-01 4.4376769283e-01 6.9566153297e-01
-5.3919341343e-01 4.4376773159e-01 6.9565760086e-01
-5.3919471103e-01 4.4376711257e-01 6.9566095906e-01
-5.3919188172e-01 4.4376665739e-01 6.9565660437e-01
-5.6625350133e-01 -2.7830872438e-02 -4.7422719593e-01
-5.6625279432e-01 -2.7827185746e-02 -4.7421984982e-01
-5.6625478676e-01 -2.7830765363e-02 -4.7422790401e-01
-5.6625405147e-01 -2.7827547824e-02 -4.7422031917e-01
-5.6625385923e-01 -2.7830661460e-02 -4.7422719392e-01
-5.6625329895e-01 -2.7827228668e-02 -4.7421959559e-01
-5.6625523739e-01 -2.7830742333e-02 -4.7422793180e-01
-5.6625436611e-01 -2.7827503116e-02 -4.7422027986e-01
-7.2421751074e-01 -3.8157156079e-01 1.1008737758e+00
-7.2421680774e-01 -3.8156968341e-01 1.1008699610e+00
-7.2421712017e-01 -3.8157616263e-01 1.1008762663e+00
-7.2421644678e-01 -3.8157428627e-01 1.1008724987e+00
-7.2421741542e-01 -3.8157247915e-01 1.1008751943e+00
-7.2421668552e-01 -3.8157026083e-01 1.1008712890e+00
-7.2421711983e-01 -3.8157665986e-01 1.1008778006e+00
-7.2421673680e-01 -3.8157486909e-01 1.1008738741e+00
