# a ($\AA$) b ($\AA$) c ($\AA$) volume ($\AA^2$)
7.034458249200012947e-01 -1.296552015896531795e+00 -4.881753430040909336e-01 -1.081691613437641086e+00
1.241141625471062548e+00 -1.423894389996302134e+00 -3.829543412003685865e-03 -1.984251127897170563e-01
1.408474736970546815e+00 -1.889075232911161084e+00 -2.395541149440951478e-01 -7.397562350865727332e-01
2.233785937089645568e+00 -2.649939322628959815e+00 -1.153772726918979585e-01 -5.843766366213486441e-01
1.917475147757842890e+00 -2.518904355510710236e+00 -5.642024394889062489e-01 -1.204501852953443919e+00
1.685059910050542786e+00 -1.933823542823911668e+00 -3.041577305755345240e-01 -5.788518286620573106e-01
1.536037868380512039e+00 -1.869151202227638198e+00 1.957570767114598931e-01 -1.609511720585439787e-01
1.899650892309907579e+00 -2.400392159903496303e+00 -2.644594574836656720e-01 -8.035681835911303583e-01
1.443288091968019771e+00 -2.023990067004114657e+00 -2.382162230206871512e-01 -8.408927051269754482e-01
2.640924772941406484e+00 -3.139189595591063142e+00 -3.679822304442192382e-01 -9.412333591551265144e-01
1.215087831516587391e+00 -1.706414253533754311e+00 9.611760691861050143e-02 -4.106257409602441788e-01
1.825930811807851439e+00 -2.397725306379101973e+00 -4.952029781891147814e-02 -6.589955650973544632e-01
1.404763643127276529e+00 -1.900717734162808092e+00 -2.992149978128428311e-01 -8.145196943357378982e-01
1.799978409291824066e+00 -2.276334693701167478e+00 -1.492110484239247102e-02 -5.263707963612686003e-01
1.959192985412894217e+00 -2.340701374857922179e+00 6.560022951483601705e-02 -3.562345112542965597e-01
