# a ($\AA$) b ($\AA$) c ($\AA$) volume ($\AA^2$)
1.852461186044343844e+00 -4.338441289347776397e+00 2.093012268319641933e+00 -5.212465218549356960e-01
9.846704291024559463e-01 -4.981631386900003733e+00 1.462803919101407280e+00 -2.636715110827617004e+00
1.985807405026290162e+00 -3.817222674942308824e+00 2.859354770117761291e+00 9.034890293945743167e-01
1.537426904570339481e+00 -5.240432261458099816e+00 2.008483136664483748e+00 -1.845356475173134614e+00
2.198225591490327702e+00 -4.243245907335695399e+00 1.494906700351350981e+00 -6.695606882021621908e-01
1.531825536373283114e+00 -4.858922375962415607e+00 1.259424257395729940e+00 -2.179235940418036144e+00
1.630210801522944841e+00 -4.668831353810578122e+00 1.042039076188584712e+00 -2.099438829859101574e+00
1.926363758605647680e+00 -3.646382558391365158e+00 2.543205167956658297e+00 7.132890077079045987e-01
1.950513648199153183e+00 -4.387386510773094273e+00 2.257692191932978432e+00 -3.158911740765502074e-01
2.005108052691354725e+00 -4.131278814010002520e+00 1.034593598102887535e+00 -1.191503883081322934e+00
1.176743715196276296e+00 -5.370576491629744709e+00 2.188594907891206809e+00 -2.155897073095776051e+00
1.213548338310784125e+00 -4.661532702798228733e+00 1.835326631023621147e+00 -1.727814858159073319e+00
1.476996101874062273e+00 -4.504582947197953047e+00 1.883214096818672578e+00 -1.263414216890755393e+00
8.153851268999343649e-01 -4.856152577050935726e+00 8.629932367116316394e-01 -3.246939596530390659e+00
6.834761924024547186e-01 -5.241651878807500609e+00 4.212486849634287100e-01 -4.186515198579838781e+00
