1.4388703073e-01 3.3216380774e-01 -3.7908434626e-01
1.4388693975e-01 3.3216472156e-01 -3.7908224135e-01
1.4388877430e-01 3.3216581392e-01 -3.7908356953e-01
1.4388871524e-01 3.3216684020e-01 -3.7908148127e-01
1.4388656942e-01 3.3216605969e-01 -3.7908684583e-01
1.4388660026e-01 3.3216776889e-01 -3.7908515231e-01
1.4388776417e-01 3.3216781164e-01 -3.7908474127e-01
1.4388804390e-01 3.3217040411e-01 -3.7908139224e-01
-3.1339386009e-01 -2.8686092160e-01 -7.0206961781e-01
-3.1339385032e-01 -2.8686163735e-01 -7.0206978540e-01
-3.1339203936e-01 -2.8686257414e-01 -7.0207095285e-01
-3.1339150743e-01 -2.8686216418e-01 -7.0207022907e-01
-3.1339233897e-01 -2.8686331374e-01 -7.0207208770e-01
-3.1339227148e-01 -2.8686261249e-01 -7.0207134101e-01
-3.1339095287e-01 -2.8686396246e-01 -7.0207220777e-01
-3.1339054386e-01 -2.8686390735e-01 -7.0207093210e-01
-3.1169531582e-02 -1.7038362515e-01 8.4757561611e-01
-3.1172285212e-02 -1.7038454841e-01 8.4757884545e-01
-3.1169254854e-02 -1.7038184935e-01 8.4757731718e-01
-3.1172068289e-02 -1.7038303531e-01 8.4758064652e-01
-3.1170626175e-02 -1.7038244743e-01 8.4757508412e-01
-3.1173160670e-02 -1.7038373003e-01 8.4757820575e-01
-3.1169590639e-02 -1.7038125465e-01 8.4757691190e-01
-3.1172346541e-02 -1.7038157948e-01 8.4758016910e-01
6.6249705086e-01 -1.1385235066e+00 -2.1784341790e-01
6.6249716571e-01 -1.1385229005e+00 -2.1784133055e-01
6.6249706035e-01 -1.1385244620e+00 -2.1784017911e-01
6.6249687691e-01 -1.1385247541e+00 -2.1783906787e-01
6.6249710730e-01 -1.1385239942e+00 -2.1784581024e-01
6.6249804117e-01 -1.1385236873e+00 -2.1784311225e-01
6.6249716268e-01 -1.1385251721e+00 -2.1784261457e-01
6.6249633272e-01 -1.1385252445e+00 -2.1784083293e-01
-4.1526210454e-01 3.4831067546e-01 3.0690155635e-01
-4.1526165029e-01 3.4831117979e-01 3.0690219605e-01
-4.1526326138e-01 3.4831220195e-01 3.0690204621e-01
-4.1526229476e-01 3.4831209831e-01 3.0690370940e-01
-4.1526016405e-01 3.4831099219e-01 3.0690288614e-01
-4.1525973034e-01 3.4831145582e-01 3.0690389038e-01
-4.1526251610e-01 3.4831197486e-01 3.0690302917e-01
-4.1526056153e-01 3.4831231332e-01 3.0690401136e-01
1.0433436507e-01 -8.3841218287e-01 -2.5876154500e-01
1.0433378287e-01 -8.3841095072e-01 -2.5875959572e-01
1.0433230045e-01 -8.3841233793e-01 -2.5875980771e-01
1.0433176599e-01 -8.3841115209e-01 -2.5875872648e-01
1.0432982690e-01 -8.3841118794e-01 -2.5876123291e-01
1.0433034512e-01 -8.3841075565e-01 -2.5875976695e-01
1.0432820112e-01 -8.3841149750e-01 -2.5876020574e-01
1.0432864174e-01 -8.3841025278e-01 -2.5875898602e-01
1.3505005200e-01 6.5263355208e-01 -9.1205514863e-01
1.3505025139e-01 6.5263344301e-01 -9.1205440362e-01
1.3504819974e-01 6.5263359747e-01 -9.1205317872e-01
1.3504820771e-01 6.5263454050e-01 -9.1205207776e-01
1.3505208469e-01 6.5263130283e-01 -9.1205328620e-01
1.3505153614e-01 6.5263189817e-01 -9.1205214683e-01
1.3505022696e-01 6.5263266642e-01 -9.1205034656e-01
1.3505068278e-01 6.5263288233e-01 -9.1205017061e-01
2.1741730433e-01 -3.1327070493e-01 -3.3714418195e-01
2.1741744177e-01 -3.1326984956e-01 -3.3714400194e-01
2.1741685561e-01 -3.1327224600e-01 -3.3714354850e-01
2.1741614836e-01 -3.1327047242e-01 -3.3714365280e-01
2.1741368180e-01 -3.1326837874e-01 -3.3714766982e-01
2.1741324742e-01 -3.1326706891e-01 -3.3714889084e-01
2.1741285437e-01 -3.1326969731e-01 -3.3714690521e-01
2.1741318843e-01 -3.1326793298e-01 -3.3714701670e-01
5.0833562473e-01 3.1884353062e-01 -7.1723374509e-01
5.0833616003e-01 3.1884467584e-01 -7.1723187794e-01
5.0833603587e-01 3.1884573455e-01 -7.1723268676e-01
5.0833513024e-01 3.1884559657e-01 -7.1723019535e-01
5.0833511482e-01 3.1884114269e-01 -7.1723383215e-01
5.0833631571e-01 3.1884144360e-01 -7.1723119187e-01
5.0833452978e-01 3.1884350715e-01 -7.1723167591e-01
5.0833557639e-01 3.1884394151e-01 -7.1723014140e-01
3.7031003205e-01 -2.7019941161e-02 -6.3914154221e-01
3.7031001291e-01 -2.7020784816e-02 -6.3914239932e-01
3.7031193248e-01 -2.7016130583e-02 -6.3913988793e-01
3.7031160725e-01 -2.7017264528e-02 -6.3914093452e-01
3.7030401384e-01 -2.7019179749e-02 -6.3914465994e-01
3.7030273396e-01 -2.7020800762e-02 -6.3914529423e-01
3.7030548280e-01 -2.7015336180e-02 -6.3914364776e-01
3.7030530737e-01 -2.7016568373e-02 -6.3914398943e-01
-1.2793315163e+00 2.2686846151e-01 -5.9632312491e-02
-1.2793328101e+00 2.2687009970e-01 -5.9629574628e-02
-1.2793289469e+00 2.2687047615e-01 -5.9631607021e-02
-1.2793303612e+00 2.2687218685e-01 -5.9628304601e-02
-1.2793305107e+00 2.2686966278e-01 -5.9633153992e-02
-1.2793326732e+00 2.2687033680e-01 -5.9629960929e-02
-1.2793293210e+00 2.2687142060e-01 -5.9631452696e-02
-1.2793300109e+00 2.2687191085e-01 -5.9627843536e-02
1.0073965921e-01 2.3173987921e-01 -3.6973399709e-01
1.0074081545e-01 2.3173928270e-01 -3.6973342424e-01
1.0074023401e-01 2.3174284614e-01 -3.6973174467e-01
1.0074061673e-01 2.3174215048e-01 -3.6972983055e-01
1.0074179005e-01 2.3174028492e-01 -3.6973656679e-01
1.0074268981e-01 2.3173980211e-01 -3.6973325092e-01
1.0074111621e-01 2.3174328192e-01 -3.6973269187e-01
1.0074264482e-01 2.3174266017e-01 -3.6973160877e-01
7.8853421571e-02 8.7631063943e-02 -2.3141222242e-01
7.8854776960e-02 8.7630686677e-02 -2.3140934086e-01
7.8853219323e-02 8.7629081530e-02 -2.3140859716e-01
7.8854652209e-02 8.7630558979e-02 -2.3140569457e-01
7.8850120796e-02 8.7631765093e-02 -2.3141330560e-01
7.8851581289e-02 8.7632531874e-02 -2.3141054797e-01
7.8850282486e-02 8.7630609332e-02 -2.3141048810e-01
7.8851274944e-02 8.7631269877e-02 -2.3140680116e-01
-4.4343112692e-01 4.4115898967e-02 6.7405251931e-02
-4.4343182728e-01 4.4113479491e-02 6.7406806501e-02
-4.4343306490e-01 4.4116149320e-02 6.7406625942e-02
-4.4343414043e-01 4.4114247601e-02 6.7408611521e-02
-4.4343132054e-01 4.4113966150e-02 6.7405952354e-02
-4.4343173682e-01 4.4112295895e-02 6.7407824268e-02
-4.4343207266e-01 4.4113471047e-02 6.7408253773e-02
-4.4343441302e-01 4.4112476186e-02 6.7409218442e-02
6.2574406357e-02 -3.0420200194e-02 -8.8874708324e-01
6.2573850281e-02 -3.0419218929e-02 -8.8874311985e-01
6.2573507427e-02 -3.0417705386e-02 -8.8874506934e-01
6.2572939947e-02 -3.0417598103e-02 -8.8874137227e-01
6.2575627760e-02 -3.0422987427e-02 -8.8874501191e-01
6.2575566893e-02 -3.0421222794e-02 -8.8874217922e-01
6.2573969140e-02 -3.0420820562e-02 -8.8874224236e-01
6.2574426455e-02 -3.0420397691e-02 -8.8873993279e-01
3.6519347037e-01 3.8853569232e-01 1.4062284837e-01
3.6519549231e-01 3.8853463281e-01 1.4062489918e-01
3.6519329280e-01 3.8853790829e-01 1.4062294187e-01
3.6519532054e-01 3.8853648673e-01 1.4062565855e-01
3.6519242737e-01 3.8853673398e-01 1.4062224408e-01
3.6519485232e-01 3.8853410464e-01 1.4062381745e-01
